Function,Algorithm,Iteration,ExplorationRatio
F20,NWOA-PS,140,0.006666666666666666
F20,NWOA-PS,141,0.006666666666666666
F20,NWOA-PS,142,0.0
F20,NWOA-PS,143,0.02
F20,NWOA-PS,144,0.013333333333333332
F20,NWOA-PS,145,0.0
F20,NWOA-PS,146,0.006666666666666666
F20,NWOA-PS,147,0.14666666666666667
F20,NWOA-PS,148,0.0
F20,NWOA-PS,149,0.12666666666666665
F20,NWOA-SA,0,0.06666666666666668
F20,NWOA-SA,1,0.18
F20,NWOA-SA,2,0.39333333333333337
F20,NWOA-SA,3,0.33333333333333337
F20,NWOA-SA,4,0.5333333333333333
F20,NWOA-SA,5,0.39333333333333337
F20,NWOA-SA,6,0.3333333333333333
F20,NWOA-SA,7,0.52
F20,NWOA-SA,8,0.6866666666666666
F20,NWOA-SA,9,0.9266666666666667
F20,NWOA-SA,10,0.04666666666666667
F20,NWOA-SA,11,0.4066666666666666
F20,NWOA-SA,12,0.43999999999999995
F20,NWOA-SA,13,0.1933333333333333
F20,NWOA-SA,14,0.35333333333333333
F20,NWOA-SA,15,0.5133333333333333
F20,NWOA-SA,16,0.18
F20,NWOA-SA,17,0.40666666666666673
F20,NWOA-SA,18,0.19333333333333333
F20,NWOA-SA,19,0.74
F20,NWOA-SA,20,0.03333333333333333
F20,NWOA-SA,21,0.15999999999999998
F20,NWOA-SA,22,0.13999999999999999
F20,NWOA-SA,23,0.4866666666666667
F20,NWOA-SA,24,0.29333333333333333
F20,NWOA-SA,25,0.3333333333333333
F20,NWOA-SA,26,0.06666666666666667
F20,NWOA-SA,27,0.006666666666666666
F20,NWOA-SA,28,0.36666666666666664
F20,NWOA-SA,29,0.18666666666666668
F20,NWOA-SA,30,0.22666666666666666
F20,NWOA-SA,31,0.20666666666666664
F20,NWOA-SA,32,0.30666666666666664
F20,NWOA-SA,33,0.18666666666666668
F20,NWOA-SA,34,0.17333333333333334
F20,NWOA-SA,35,0.06
F20,NWOA-SA,36,0.006666666666666666
F20,NWOA-SA,37,0.12
F20,NWOA-SA,38,0.12
F20,NWOA-SA,39,0.13333333333333333
F20,NWOA-SA,40,0.006666666666666666
F20,NWOA-SA,41,0.013333333333333332
F20,NWOA-SA,42,0.26
F20,NWOA-SA,43,0.04
F20,NWOA-SA,44,0.25333333333333335
F20,NWOA-SA,45,0.38
F20,NWOA-SA,46,0.039999999999999994
F20,NWOA-SA,47,0.1
F20,NWOA-SA,48,0.23333333333333334
F20,NWOA-SA,49,0.03333333333333334
F20,NWOA-SA,50,0.013333333333333332
F20,NWOA-SA,51,0.006666666666666666
F20,NWOA-SA,52,0.02
F20,NWOA-SA,53,0.16666666666666666
F20,NWOA-SA,54,0.039999999999999994
F20,NWOA-SA,55,0.07333333333333333
F20,NWOA-SA,56,0.18
F20,NWOA-SA,57,0.013333333333333332
F20,NWOA-SA,58,0.24000000000000005
F20,NWOA-SA,59,0.34
F20,NWOA-SA,60,0.013333333333333332
F20,NWOA-SA,61,0.14666666666666667
F20,NWOA-SA,62,0.013333333333333332
F20,NWOA-SA,63,0.12666666666666665
F20,NWOA-SA,64,0.18666666666666668
F20,NWOA-SA,65,0.026666666666666665
F20,NWOA-SA,66,0.0
F20,NWOA-SA,67,0.12666666666666665
F20,NWOA-SA,68,0.3466666666666667
F20,NWOA-SA,69,0.2733333333333333
F20,NWOA-SA,70,0.14666666666666667
F20,NWOA-SA,71,0.22666666666666666
F20,NWOA-SA,72,0.2
F20,NWOA-SA,73,0.38
F20,NWOA-SA,74,0.026666666666666665
F20,NWOA-SA,75,0.21333333333333337
F20,NWOA-SA,76,0.22666666666666666
F20,NWOA-SA,77,0.02
F20,NWOA-SA,78,0.026666666666666665
F20,NWOA-SA,79,0.013333333333333332
F20,NWOA-SA,80,0.3
F20,NWOA-SA,81,0.0
F20,NWOA-SA,82,0.08
F20,NWOA-SA,83,0.18
F20,NWOA-SA,84,0.013333333333333332
F20,NWOA-SA,85,0.15333333333333332
F20,NWOA-SA,86,0.12666666666666665
F20,NWOA-SA,87,0.03333333333333334
F20,NWOA-SA,88,0.2066666666666667
F20,NWOA-SA,89,0.006666666666666666
F20,NWOA-SA,90,0.16666666666666669
F20,NWOA-SA,91,0.006666666666666666
F20,NWOA-SA,92,0.013333333333333332
F20,NWOA-SA,93,0.026666666666666665
F20,NWOA-SA,94,0.026666666666666665
F20,NWOA-SA,95,0.006666666666666666
F20,NWOA-SA,96,0.18
F20,NWOA-SA,97,0.1
F20,NWOA-SA,98,0.026666666666666665
F20,NWOA-SA,99,0.34
F20,NWOA-SA,100,0.02
F20,NWOA-SA,101,0.013333333333333332
F20,NWOA-SA,102,0.15333333333333335
F20,NWOA-SA,103,0.19333333333333333
F20,NWOA-SA,104,0.02
F20,NWOA-SA,105,0.02
F20,NWOA-SA,106,0.10666666666666666
F20,NWOA-SA,107,0.026666666666666665
F20,NWOA-SA,108,0.0
F20,NWOA-SA,109,0.12666666666666665
F20,NWOA-SA,110,0.013333333333333332
F20,NWOA-SA,111,0.18
F20,NWOA-SA,112,0.02
F20,NWOA-SA,113,0.006666666666666666
F20,NWOA-SA,114,0.0
F20,NWOA-SA,115,0.02
F20,NWOA-SA,116,0.0
F20,NWOA-SA,117,0.006666666666666666
F20,NWOA-SA,118,0.05333333333333333
F20,NWOA-SA,119,0.006666666666666666
F20,NWOA-SA,120,0.18
F20,NWOA-SA,121,0.16666666666666669
F20,NWOA-SA,122,0.013333333333333332
F20,NWOA-SA,123,0.04666666666666667
F20,NWOA-SA,124,0.013333333333333332
F20,NWOA-SA,125,0.013333333333333332
F20,NWOA-SA,126,0.17333333333333334
F20,NWOA-SA,127,0.13333333333333333
F20,NWOA-SA,128,0.013333333333333332
F20,NWOA-SA,129,0.02
F20,NWOA-SA,130,0.013333333333333332
F20,NWOA-SA,131,0.02
F20,NWOA-SA,132,0.0
F20,NWOA-SA,133,0.006666666666666666
F20,NWOA-SA,134,0.013333333333333332
F20,NWOA-SA,135,0.006666666666666666
F20,NWOA-SA,136,0.026666666666666665
F20,NWOA-SA,137,0.013333333333333332
F20,NWOA-SA,138,0.026666666666666665
F20,NWOA-SA,139,0.18666666666666668
F20,NWOA-SA,140,0.006666666666666666
F20,NWOA-SA,141,0.17333333333333334
F20,NWOA-SA,142,0.3666666666666667
F20,NWOA-SA,143,0.013333333333333332
F20,NWOA-SA,144,0.013333333333333332
F20,NWOA-SA,145,0.006666666666666666
F20,NWOA-SA,146,0.006666666666666666
F20,NWOA-SA,147,0.0
F20,NWOA-SA,148,0.006666666666666666
F20,NWOA-SA,149,0.14666666666666667
