Function,Algorithm,Iteration,Diversity
CEC22_F1,NWOA-PS,88,50.17738997553357
CEC22_F1,NWOA-PS,89,49.92150181811063
CEC22_F1,NWOA-PS,90,49.90918598672391
CEC22_F1,NWOA-PS,91,49.56361024598381
CEC22_F1,NWOA-PS,92,49.59352215457307
CEC22_F1,NWOA-PS,93,48.98321052507406
CEC22_F1,NWOA-PS,94,48.76056266761862
CEC22_F1,NWOA-PS,95,48.21918184593711
CEC22_F1,NWOA-PS,96,47.668592053899964
CEC22_F1,NWOA-PS,97,47.393020479218585
CEC22_F1,NWOA-PS,98,47.082625256202554
CEC22_F1,NWOA-PS,99,46.616875500640106
CEC22_F1,NWOA-PS,100,46.51246248656123
CEC22_F1,NWOA-PS,101,45.62395134807201
CEC22_F1,NWOA-PS,102,45.3326826283269
CEC22_F1,NWOA-PS,103,45.17644466094332
CEC22_F1,NWOA-PS,104,44.441667681256135
CEC22_F1,NWOA-PS,105,44.10753707224957
CEC22_F1,NWOA-PS,106,43.184629663275686
CEC22_F1,NWOA-PS,107,42.898265081115724
CEC22_F1,NWOA-PS,108,42.56407056980013
CEC22_F1,NWOA-PS,109,42.29456916751841
CEC22_F1,NWOA-PS,110,42.2100489281391
CEC22_F1,NWOA-PS,111,41.830438709521744
CEC22_F1,NWOA-PS,112,41.668544832291744
CEC22_F1,NWOA-PS,113,41.47797159520485
CEC22_F1,NWOA-PS,114,41.55107026913932
CEC22_F1,NWOA-PS,115,41.01943689818793
CEC22_F1,NWOA-PS,116,41.01810072075083
CEC22_F1,NWOA-PS,117,40.841081672578525
CEC22_F1,NWOA-PS,118,40.65563108598697
CEC22_F1,NWOA-PS,119,40.63379113581483
CEC22_F1,NWOA-PS,120,40.4963356279979
CEC22_F1,NWOA-PS,121,40.336155297777765
CEC22_F1,NWOA-PS,122,39.78572125222995
CEC22_F1,NWOA-PS,123,39.439866575204256
CEC22_F1,NWOA-PS,124,39.34905929507877
CEC22_F1,NWOA-PS,125,38.90862237796736
CEC22_F1,NWOA-PS,126,38.73206397460423
CEC22_F1,NWOA-PS,127,38.871578570658706
CEC22_F1,NWOA-PS,128,38.887999144288635
CEC22_F1,NWOA-PS,129,38.81799939266877
CEC22_F1,NWOA-PS,130,38.72876695496252
CEC22_F1,NWOA-PS,131,38.45355731097287
CEC22_F1,NWOA-PS,132,38.0777314096991
CEC22_F1,NWOA-PS,133,38.12539447071095
CEC22_F1,NWOA-PS,134,37.74676849033385
CEC22_F1,NWOA-PS,135,37.881794472525925
CEC22_F1,NWOA-PS,136,37.665115405246794
CEC22_F1,NWOA-PS,137,37.56763725409758
CEC22_F1,NWOA-PS,138,37.6053064857651
CEC22_F1,NWOA-PS,139,37.39277763552228
CEC22_F1,NWOA-PS,140,37.08382502565812
CEC22_F1,NWOA-PS,141,36.76312140464671
CEC22_F1,NWOA-PS,142,36.62588237933035
CEC22_F1,NWOA-PS,143,36.70445283678337
CEC22_F1,NWOA-PS,144,36.839901956566706
CEC22_F1,NWOA-PS,145,36.72690273840031
CEC22_F1,NWOA-PS,146,36.82443447771264
CEC22_F1,NWOA-PS,147,36.781039286750804
CEC22_F1,NWOA-PS,148,36.61567456733433
CEC22_F1,NWOA-PS,149,36.6113154697047
CEC22_F1,NWOA-PS,150,36.567173307620806
CEC22_F1,NWOA-SA,0,363.9271368001831
CEC22_F1,NWOA-SA,1,321.6282505566097
CEC22_F1,NWOA-SA,2,277.1221410181812
CEC22_F1,NWOA-SA,3,235.6682644511514
CEC22_F1,NWOA-SA,4,218.6887428841589
CEC22_F1,NWOA-SA,5,198.14483903781678
CEC22_F1,NWOA-SA,6,190.6198701413924
CEC22_F1,NWOA-SA,7,180.16920801953256
CEC22_F1,NWOA-SA,8,169.91290327799013
CEC22_F1,NWOA-SA,9,156.06413750062836
CEC22_F1,NWOA-SA,10,153.23426161204193
CEC22_F1,NWOA-SA,11,150.71430405087747
CEC22_F1,NWOA-SA,12,143.40061520523764
CEC22_F1,NWOA-SA,13,129.8232343504074
CEC22_F1,NWOA-SA,14,123.3713629593793
CEC22_F1,NWOA-SA,15,113.22437152879533
CEC22_F1,NWOA-SA,16,109.72600658821122
CEC22_F1,NWOA-SA,17,105.91262946737558
CEC22_F1,NWOA-SA,18,100.89938595333096
CEC22_F1,NWOA-SA,19,100.03338424379737
CEC22_F1,NWOA-SA,20,103.53444890792555
CEC22_F1,NWOA-SA,21,98.84289180424025
CEC22_F1,NWOA-SA,22,97.60189739830682
CEC22_F1,NWOA-SA,23,94.68462314856883
CEC22_F1,NWOA-SA,24,90.29206509962985
CEC22_F1,NWOA-SA,25,88.65186656189194
CEC22_F1,NWOA-SA,26,88.89490673314992
CEC22_F1,NWOA-SA,27,86.35641909468114
CEC22_F1,NWOA-SA,28,86.62664798568288
CEC22_F1,NWOA-SA,29,83.08054168488347
CEC22_F1,NWOA-SA,30,85.86163808345984
CEC22_F1,NWOA-SA,31,83.54800263621368
CEC22_F1,NWOA-SA,32,82.32561179103068
CEC22_F1,NWOA-SA,33,80.48905858519313
CEC22_F1,NWOA-SA,34,80.58735493310898
CEC22_F1,NWOA-SA,35,78.96499037384464
CEC22_F1,NWOA-SA,36,77.23443665139455
CEC22_F1,NWOA-SA,37,76.94763318824786
CEC22_F1,NWOA-SA,38,75.30744611770153
CEC22_F1,NWOA-SA,39,73.87188975764772
CEC22_F1,NWOA-SA,40,75.41216478498433
CEC22_F1,NWOA-SA,41,74.7140967691351
CEC22_F1,NWOA-SA,42,73.38030314529199
CEC22_F1,NWOA-SA,43,72.81832257448411
CEC22_F1,NWOA-SA,44,71.61219695605003
CEC22_F1,NWOA-SA,45,70.40036052560266
CEC22_F1,NWOA-SA,46,69.40781406835758
CEC22_F1,NWOA-SA,47,68.35067047997408
CEC22_F1,NWOA-SA,48,66.70350913081248
CEC22_F1,NWOA-SA,49,65.30239466933301
CEC22_F1,NWOA-SA,50,66.06687975191781
CEC22_F1,NWOA-SA,51,66.87873550382167
CEC22_F1,NWOA-SA,52,65.39277591311534
CEC22_F1,NWOA-SA,53,65.33167271424686
CEC22_F1,NWOA-SA,54,64.03320226594121
CEC22_F1,NWOA-SA,55,63.413421512512095
CEC22_F1,NWOA-SA,56,63.20710601220143
CEC22_F1,NWOA-SA,57,60.49487629331954
CEC22_F1,NWOA-SA,58,60.62393537286207
CEC22_F1,NWOA-SA,59,58.32332073559155
CEC22_F1,NWOA-SA,60,57.99110052965973
CEC22_F1,NWOA-SA,61,57.798826925424294
CEC22_F1,NWOA-SA,62,56.48755550457101
CEC22_F1,NWOA-SA,63,55.07144788357372
CEC22_F1,NWOA-SA,64,54.54034127149125
CEC22_F1,NWOA-SA,65,54.26158198267093
CEC22_F1,NWOA-SA,66,54.00263332142813
CEC22_F1,NWOA-SA,67,53.40765483272467
CEC22_F1,NWOA-SA,68,53.2391803546995
CEC22_F1,NWOA-SA,69,51.891120355533666
CEC22_F1,NWOA-SA,70,51.020329255076646
CEC22_F1,NWOA-SA,71,49.84073741143408
CEC22_F1,NWOA-SA,72,48.76310092185561
CEC22_F1,NWOA-SA,73,47.66046817426597
CEC22_F1,NWOA-SA,74,47.65966512696639
CEC22_F1,NWOA-SA,75,47.23380007559303
CEC22_F1,NWOA-SA,76,46.25633852808079
CEC22_F1,NWOA-SA,77,46.23568623316032
CEC22_F1,NWOA-SA,78,46.475256774882766
CEC22_F1,NWOA-SA,79,46.536726352820025
CEC22_F1,NWOA-SA,80,46.553717836255984
CEC22_F1,NWOA-SA,81,46.00523470491148
CEC22_F1,NWOA-SA,82,45.89027836796354
CEC22_F1,NWOA-SA,83,45.854999936430076
CEC22_F1,NWOA-SA,84,45.65424478267258
CEC22_F1,NWOA-SA,85,45.51113748806675
CEC22_F1,NWOA-SA,86,45.20985390985837
CEC22_F1,NWOA-SA,87,44.18227056594162
CEC22_F1,NWOA-SA,88,43.98470626583562
CEC22_F1,NWOA-SA,89,43.657521222916436
CEC22_F1,NWOA-SA,90,43.74504673778707
CEC22_F1,NWOA-SA,91,43.604143319708484
CEC22_F1,NWOA-SA,92,43.43597128906116
CEC22_F1,NWOA-SA,93,43.43597128906116
CEC22_F1,NWOA-SA,94,43.16978566025053
CEC22_F1,NWOA-SA,95,43.14607508832781
CEC22_F1,NWOA-SA,96,43.14607508832781
CEC22_F1,NWOA-SA,97,42.35277834060556
CEC22_F1,NWOA-SA,98,42.037237636810474
CEC22_F1,NWOA-SA,99,41.89747938097973
CEC22_F1,NWOA-SA,100,41.784090050650505
CEC22_F1,NWOA-SA,101,41.65002583640796
CEC22_F1,NWOA-SA,102,41.66064064931042
CEC22_F1,NWOA-SA,103,41.24453742752486
CEC22_F1,NWOA-SA,104,41.0956858606369
CEC22_F1,NWOA-SA,105,41.04189140210079
CEC22_F1,NWOA-SA,106,40.91407662714592
CEC22_F1,NWOA-SA,107,40.56068256036143
CEC22_F1,NWOA-SA,108,40.60390353776201
CEC22_F1,NWOA-SA,109,40.322561579184665
CEC22_F1,NWOA-SA,110,40.31036291666816
CEC22_F1,NWOA-SA,111,40.23653726499259
CEC22_F1,NWOA-SA,112,40.036582665143285
CEC22_F1,NWOA-SA,113,39.5280619369266
CEC22_F1,NWOA-SA,114,39.43364852663456
CEC22_F1,NWOA-SA,115,39.251777437661175
CEC22_F1,NWOA-SA,116,38.81479237435001
CEC22_F1,NWOA-SA,117,38.81046266922754
CEC22_F1,NWOA-SA,118,38.39455963749594
CEC22_F1,NWOA-SA,119,38.049108537421944
CEC22_F1,NWOA-SA,120,37.66549674819293
CEC22_F1,NWOA-SA,121,37.73889575165291
CEC22_F1,NWOA-SA,122,37.852396977969136
CEC22_F1,NWOA-SA,123,37.66881168275783
CEC22_F1,NWOA-SA,124,37.69977879305925
CEC22_F1,NWOA-SA,125,37.57251822711474
CEC22_F1,NWOA-SA,126,37.38071595620067
CEC22_F1,NWOA-SA,127,37.282202199587644
CEC22_F1,NWOA-SA,128,37.120256831109025
CEC22_F1,NWOA-SA,129,36.95090378926555
CEC22_F1,NWOA-SA,130,36.54567938643083
CEC22_F1,NWOA-SA,131,36.26976610000425
CEC22_F1,NWOA-SA,132,36.11287634079167
CEC22_F1,NWOA-SA,133,36.12064106447819
CEC22_F1,NWOA-SA,134,35.93912129994311
CEC22_F1,NWOA-SA,135,35.93387687841819
CEC22_F1,NWOA-SA,136,35.935750857419904
CEC22_F1,NWOA-SA,137,35.67929002740667
CEC22_F1,NWOA-SA,138,35.541802094641575
CEC22_F1,NWOA-SA,139,35.57124445653248
CEC22_F1,NWOA-SA,140,35.63421937195664
CEC22_F1,NWOA-SA,141,35.56897348770387
CEC22_F1,NWOA-SA,142,35.33218837997472
CEC22_F1,NWOA-SA,143,35.170041054595664
CEC22_F1,NWOA-SA,144,35.083404905415115
CEC22_F1,NWOA-SA,145,34.913023774390936
CEC22_F1,NWOA-SA,146,34.956362808587166
CEC22_F1,NWOA-SA,147,34.973141084528805
CEC22_F1,NWOA-SA,148,35.09129582998294
CEC22_F1,NWOA-SA,149,34.906089277422254
CEC22_F1,NWOA-SA,150,35.078099277278554
CEC22_F5,NWOA,0,363.9271368001831
CEC22_F5,NWOA,1,316.42988287195556
CEC22_F5,NWOA,2,270.14755405192807
CEC22_F5,NWOA,3,225.023664162707
CEC22_F5,NWOA,4,174.66248760140542
CEC22_F5,NWOA,5,135.47645889237975
CEC22_F5,NWOA,6,112.75319903377613
CEC22_F5,NWOA,7,85.62811053755607
CEC22_F5,NWOA,8,70.86755609738552
CEC22_F5,NWOA,9,59.52021030253498
CEC22_F5,NWOA,10,48.76797238184675
CEC22_F5,NWOA,11,37.343751660777535
CEC22_F5,NWOA,12,31.002168945307915
CEC22_F5,NWOA,13,24.58921552313714
CEC22_F5,NWOA,14,22.181283204601538
CEC22_F5,NWOA,15,19.24166008596672
CEC22_F5,NWOA,16,15.580083959431112
CEC22_F5,NWOA,17,13.960388005480905
CEC22_F5,NWOA,18,14.90111178587531
CEC22_F5,NWOA,19,13.76178262444997
CEC22_F5,NWOA,20,10.743583411986881
CEC22_F5,NWOA,21,9.330541119526732
CEC22_F5,NWOA,22,7.791009798504246
CEC22_F5,NWOA,23,7.37916685986207
CEC22_F5,NWOA,24,6.7539412979186535
CEC22_F5,NWOA,25,6.378682757243416
CEC22_F5,NWOA,26,4.007259071055396
CEC22_F5,NWOA,27,3.915809372261652
CEC22_F5,NWOA,28,3.8573463696422956
CEC22_F5,NWOA,29,2.7969363695644627
CEC22_F5,NWOA,30,2.9858028052537313
CEC22_F5,NWOA,31,3.323696385803791
CEC22_F5,NWOA,32,2.958548949109039
CEC22_F5,NWOA,33,1.8884298880041175
CEC22_F5,NWOA,34,1.6956874210643385
CEC22_F5,NWOA,35,1.585121468052106
CEC22_F5,NWOA,36,1.2390573255510589
CEC22_F5,NWOA,37,1.0798109799521618
CEC22_F5,NWOA,38,0.8574964677235876
CEC22_F5,NWOA,39,0.6243176603060553
CEC22_F5,NWOA,40,0.41437069865095133
CEC22_F5,NWOA,41,0.4426872317827325
CEC22_F5,NWOA,42,0.43630679217104473
CEC22_F5,NWOA,43,0.3358538697155951
CEC22_F5,NWOA,44,0.29872356855039933
CEC22_F5,NWOA,45,0.29841594767713003
CEC22_F5,NWOA,46,0.3124893463842829
CEC22_F5,NWOA,47,0.24409863838596638
CEC22_F5,NWOA,48,0.17987015609175344
CEC22_F5,NWOA,49,0.16507995457906027
CEC22_F5,NWOA,50,0.13945850371129104
CEC22_F5,NWOA,51,0.0925911793130967
CEC22_F5,NWOA,52,0.06825816640351526
CEC22_F5,NWOA,53,0.06017748378877593
CEC22_F5,NWOA,54,0.06327383994575989
CEC22_F5,NWOA,55,0.04914151589534573
CEC22_F5,NWOA,56,0.034258648756056304
CEC22_F5,NWOA,57,0.021950351529961897
CEC22_F5,NWOA,58,0.019538688052410526
CEC22_F5,NWOA,59,0.014259571146977939
CEC22_F5,NWOA,60,0.009412549506666416
CEC22_F5,NWOA,61,0.007122474583714217
CEC22_F5,NWOA,62,0.0055561769970319625
CEC22_F5,NWOA,63,0.004110640522748014
CEC22_F5,NWOA,64,0.0032027921261877867
CEC22_F5,NWOA,65,0.0024243489609172496
CEC22_F5,NWOA,66,0.0015513924108964423
CEC22_F5,NWOA,67,0.0007602055058092292
CEC22_F5,NWOA,68,0.00037864387515151507
CEC22_F5,NWOA,69,0.0003736854236704527
CEC22_F5,NWOA,70,0.00029209730849016663
CEC22_F5,NWOA,71,0.00022451277923119152
CEC22_F5,NWOA,72,0.0001854054877861778
CEC22_F5,NWOA,73,0.00014099559498290874
CEC22_F5,NWOA,74,8.353623580923894e-05
CEC22_F5,NWOA,75,6.839034339119131e-05
CEC22_F5,NWOA,76,5.012181060867144e-05
CEC22_F5,NWOA,77,4.044184033744934e-05
CEC22_F5,NWOA,78,2.63342321035811e-05
CEC22_F5,NWOA,79,2.3126611015369457e-05
CEC22_F5,NWOA,80,1.1727156056629297e-05
CEC22_F5,NWOA,81,7.736914963354905e-06
CEC22_F5,NWOA,82,6.733577161745371e-06
CEC22_F5,NWOA,83,4.922049041256197e-06
CEC22_F5,NWOA,84,3.8328853090978934e-06
CEC22_F5,NWOA,85,2.9633118628659244e-06
CEC22_F5,NWOA,86,2.5661897151502032e-06
CEC22_F5,NWOA,87,2.018072547617071e-06
CEC22_F5,NWOA,88,1.366298423887805e-06
CEC22_F5,NWOA,89,1.2488225579402722e-06
CEC22_F5,NWOA,90,6.946664050347274e-07
CEC22_F5,NWOA,91,3.6202572348420704e-07
CEC22_F5,NWOA,92,3.098188566644906e-07
CEC22_F5,NWOA,93,2.4737280528524044e-07
CEC22_F5,NWOA,94,2.3262460774987584e-07
CEC22_F5,NWOA,95,1.416412074210984e-07
CEC22_F5,NWOA,96,9.777777418407069e-08
CEC22_F5,NWOA,97,8.5660332308657e-08
CEC22_F5,NWOA,98,7.589673057169333e-08
CEC22_F5,NWOA,99,7.025609355362571e-08
CEC22_F5,NWOA,100,5.630450343060893e-08
CEC22_F5,NWOA,101,4.780638359792885e-08
CEC22_F5,NWOA,102,4.638564718324557e-08
CEC22_F5,NWOA,103,3.548109540646652e-08
CEC22_F5,NWOA,104,3.1501300967788394e-08
CEC22_F5,NWOA,105,2.5543356758262485e-08
CEC22_F5,NWOA,106,2.495946076211698e-08
CEC22_F5,NWOA,107,1.7152707958247967e-08
CEC22_F5,NWOA,108,1.6902660102728387e-08
CEC22_F5,NWOA,109,1.654204987801691e-08
CEC22_F5,NWOA,110,1.4974177583666005e-08
CEC22_F5,NWOA,111,1.4296421385675293e-08
CEC22_F5,NWOA,112,1.4071791271812423e-08
CEC22_F5,NWOA,113,1.3994083969731837e-08
CEC22_F5,NWOA,114,1.3626381583026593e-08
CEC22_F5,NWOA,115,1.164311528818011e-08
CEC22_F5,NWOA,116,1.1350654096614265e-08
CEC22_F5,NWOA,117,7.554808393207905e-09
CEC22_F5,NWOA,118,7.3766849055698464e-09
CEC22_F5,NWOA,119,5.024245046577135e-09
CEC22_F5,NWOA,120,4.554534308574719e-09
CEC22_F5,NWOA,121,3.2679743081202567e-09
CEC22_F5,NWOA,122,2.6214617417719256e-09
CEC22_F5,NWOA,123,2.332507554540646e-09
CEC22_F5,NWOA,124,2.2750575587161877e-09
CEC22_F5,NWOA,125,1.9678706764699566e-09
CEC22_F5,NWOA,126,1.6244029400557476e-09
CEC22_F5,NWOA,127,1.6244029400557476e-09
CEC22_F5,NWOA,128,1.620252485711051e-09
CEC22_F5,NWOA,129,1.620252485711051e-09
CEC22_F5,NWOA,130,1.5470100964473679e-09
CEC22_F5,NWOA,131,1.4282074983691704e-09
CEC22_F5,NWOA,132,1.390946684923236e-09
CEC22_F5,NWOA,133,1.390946684923236e-09
CEC22_F5,NWOA,134,1.390946684923236e-09
CEC22_F5,NWOA,135,1.3206711999811873e-09
CEC22_F5,NWOA,136,1.248606845577261e-09
CEC22_F5,NWOA,137,1.2426643940798817e-09
CEC22_F5,NWOA,138,1.2426643940798817e-09
CEC22_F5,NWOA,139,1.2149459226449748e-09
CEC22_F5,NWOA,140,1.1835911625421194e-09
CEC22_F5,NWOA,141,1.1554058580478478e-09
CEC22_F5,NWOA,142,1.133603764162646e-09
CEC22_F5,NWOA,143,1.133603764162646e-09
CEC22_F5,NWOA,144,1.1223474799938597e-09
CEC22_F5,NWOA,145,1.1223474799938597e-09
CEC22_F5,NWOA,146,1.1193820591792313e-09
CEC22_F5,NWOA,147,1.1118620507555653e-09
CEC22_F5,NWOA,148,1.106747123704891e-09
CEC22_F5,NWOA,149,1.106747123704891e-09
CEC22_F5,NWOA,150,1.1053166700734548e-09
CEC22_F5,NWOA-NM,0,363.9271368001831
CEC22_F5,NWOA-NM,1,308.31541252173076
CEC22_F5,NWOA-NM,2,273.59960320486533
CEC22_F5,NWOA-NM,3,224.9970846457736
CEC22_F5,NWOA-NM,4,187.43553618293308
CEC22_F5,NWOA-NM,5,168.02939017780378
CEC22_F5,NWOA-NM,6,152.3082533123269
CEC22_F5,NWOA-NM,7,130.96737490415765
CEC22_F5,NWOA-NM,8,121.95216130751362
CEC22_F5,NWOA-NM,9,105.42183166869388
CEC22_F5,NWOA-NM,10,98.223262266673
CEC22_F5,NWOA-NM,11,90.85357254331063
CEC22_F5,NWOA-NM,12,88.28290035492509
CEC22_F5,NWOA-NM,13,88.63620108979877
CEC22_F5,NWOA-NM,14,86.24141673420715
CEC22_F5,NWOA-NM,15,85.68608665005958
CEC22_F5,NWOA-NM,16,82.82529090459437
CEC22_F5,NWOA-NM,17,82.4958615739847
CEC22_F5,NWOA-NM,18,79.99747396448033
CEC22_F5,NWOA-NM,19,76.72358699090499
CEC22_F5,NWOA-NM,20,74.21717104195906
CEC22_F5,NWOA-NM,21,73.48176500043871
CEC22_F5,NWOA-NM,22,70.88161341179091
CEC22_F5,NWOA-NM,23,68.95239547707838
CEC22_F5,NWOA-NM,24,65.14373007420332
CEC22_F5,NWOA-NM,25,64.55703722082123
CEC22_F5,NWOA-NM,26,61.71695101875194
CEC22_F5,NWOA-NM,27,59.02799336070215
CEC22_F5,NWOA-NM,28,58.578350418652164
CEC22_F5,NWOA-NM,29,54.97761594859404
CEC22_F5,NWOA-NM,30,54.83544506347596
CEC22_F5,NWOA-NM,31,52.69980544647465
CEC22_F5,NWOA-NM,32,51.53040929640209
CEC22_F5,NWOA-NM,33,50.82835648679961
CEC22_F5,NWOA-NM,34,49.98548951415185
CEC22_F5,NWOA-NM,35,47.55998844495177
CEC22_F5,NWOA-NM,36,47.22783605436522
CEC22_F5,NWOA-NM,37,46.871311488357776
CEC22_F5,NWOA-NM,38,46.60904253393088
CEC22_F5,NWOA-NM,39,46.582683193741374
CEC22_F5,NWOA-NM,40,46.85807593255995
CEC22_F5,NWOA-NM,41,44.64794917069434
CEC22_F5,NWOA-NM,42,43.46555347141377
CEC22_F5,NWOA-NM,43,42.83786009841338
CEC22_F5,NWOA-NM,44,42.56830664318886
CEC22_F5,NWOA-NM,45,41.82079604728234
CEC22_F5,NWOA-NM,46,41.419799885648835
CEC22_F5,NWOA-NM,47,41.32318608065558
CEC22_F5,NWOA-NM,48,41.02535794575237
CEC22_F5,NWOA-NM,49,40.82524042792034
CEC22_F5,NWOA-NM,50,41.369884764914715
CEC22_F5,NWOA-NM,51,39.92440352437161
CEC22_F5,NWOA-NM,52,40.10712354817489
CEC22_F5,NWOA-NM,53,39.8388822877915
CEC22_F5,NWOA-NM,54,39.26189677167618
CEC22_F5,NWOA-NM,55,39.01057634609735
CEC22_F5,NWOA-NM,56,39.35462469063575
CEC22_F5,NWOA-NM,57,39.38926879807883
CEC22_F5,NWOA-NM,58,39.31859287088128
CEC22_F5,NWOA-NM,59,39.31031802699647
CEC22_F5,NWOA-NM,60,39.1622214713958
CEC22_F5,NWOA-NM,61,38.489407216199055
CEC22_F5,NWOA-NM,62,38.142747660475706
CEC22_F5,NWOA-NM,63,37.66293132818841
CEC22_F5,NWOA-NM,64,37.019379349840364
CEC22_F5,NWOA-NM,65,36.84509222398898
CEC22_F5,NWOA-NM,66,37.66379646210885
CEC22_F5,NWOA-NM,67,37.59266830147635
CEC22_F5,NWOA-NM,68,37.86188689115653
CEC22_F5,NWOA-NM,69,37.477390318489775
CEC22_F5,NWOA-NM,70,37.64116108999606
CEC22_F5,NWOA-NM,71,35.97665867345471
CEC22_F5,NWOA-NM,72,35.37502699205461
CEC22_F5,NWOA-NM,73,35.21830755330055
CEC22_F5,NWOA-NM,74,34.4318343126507
CEC22_F5,NWOA-NM,75,34.37757871629598
CEC22_F5,NWOA-NM,76,33.72760208204472
CEC22_F5,NWOA-NM,77,33.9597547359018
CEC22_F5,NWOA-NM,78,33.14090254934697
CEC22_F5,NWOA-NM,79,33.11448878964234
CEC22_F5,NWOA-NM,80,32.83001776497143
CEC22_F5,NWOA-NM,81,32.06681277739253
CEC22_F5,NWOA-NM,82,31.810771549527647
CEC22_F5,NWOA-NM,83,31.567685219674026
CEC22_F5,NWOA-NM,84,31.2400481685061
CEC22_F5,NWOA-NM,85,31.071056330603323
CEC22_F5,NWOA-NM,86,30.944538676288015
CEC22_F5,NWOA-NM,87,30.653988328793815
CEC22_F5,NWOA-NM,88,30.459054425318374
CEC22_F5,NWOA-NM,89,30.436495585443613
CEC22_F5,NWOA-NM,90,30.525223951862746
CEC22_F5,NWOA-NM,91,30.06436039253718
CEC22_F5,NWOA-NM,92,29.70379976486891
CEC22_F5,NWOA-NM,93,29.479506279923857
CEC22_F5,NWOA-NM,94,29.253516308146168
CEC22_F5,NWOA-NM,95,28.9453381219919
CEC22_F5,NWOA-NM,96,28.58161524847923
CEC22_F5,NWOA-NM,97,28.484748710835913
CEC22_F5,NWOA-NM,98,28.433653676733165
CEC22_F5,NWOA-NM,99,28.280400751880137
CEC22_F5,NWOA-NM,100,28.30758861426501
CEC22_F5,NWOA-NM,101,28.352995672533723
CEC22_F5,NWOA-NM,102,28.330398799371153
CEC22_F5,NWOA-NM,103,28.35650436326012
CEC22_F5,NWOA-NM,104,28.168108475812943
CEC22_F5,NWOA-NM,105,27.996980827967757
CEC22_F5,NWOA-NM,106,27.988340375381107
CEC22_F5,NWOA-NM,107,27.851561722761346
CEC22_F5,NWOA-NM,108,27.85196806074788
CEC22_F5,NWOA-NM,109,27.800281300114612
CEC22_F5,NWOA-NM,110,27.98052304046833
CEC22_F5,NWOA-NM,111,27.827763733952274
CEC22_F5,NWOA-NM,112,27.827755173479204
CEC22_F5,NWOA-NM,113,27.463700341440397
CEC22_F5,NWOA-NM,114,27.434364269357634
CEC22_F5,NWOA-NM,115,27.403764294323082
CEC22_F5,NWOA-NM,116,27.309920073423946
CEC22_F5,NWOA-NM,117,27.34936807988948
CEC22_F5,NWOA-NM,118,27.317864466490413
CEC22_F5,NWOA-NM,119,27.341924613091454
CEC22_F5,NWOA-NM,120,27.392483175893553
CEC22_F5,NWOA-NM,121,27.263150495351802
CEC22_F5,NWOA-NM,122,27.194615421793344
CEC22_F5,NWOA-NM,123,27.230716305275905
CEC22_F5,NWOA-NM,124,27.1804214090303
CEC22_F5,NWOA-NM,125,27.168757863907622
CEC22_F5,NWOA-NM,126,27.168757863907622
CEC22_F5,NWOA-NM,127,27.113003577643774
CEC22_F5,NWOA-NM,128,27.09501447364887
CEC22_F5,NWOA-NM,129,27.155909479566795
CEC22_F5,NWOA-NM,130,27.14124975351468
CEC22_F5,NWOA-NM,131,26.954723554291483
CEC22_F5,NWOA-NM,132,26.829519038842886
CEC22_F5,NWOA-NM,133,26.83325431944683
CEC22_F5,NWOA-NM,134,26.58153757778971
CEC22_F5,NWOA-NM,135,26.833382216515208
CEC22_F5,NWOA-NM,136,26.878139495133933
CEC22_F5,NWOA-NM,137,26.72108114556216
CEC22_F5,NWOA-NM,138,26.671549618195474
CEC22_F5,NWOA-NM,139,26.49762595983355
CEC22_F5,NWOA-NM,140,26.517873274092363
CEC22_F5,NWOA-NM,141,26.035080867655417
CEC22_F5,NWOA-NM,142,26.03525622658619
CEC22_F5,NWOA-NM,143,26.012407808727676
CEC22_F5,NWOA-NM,144,25.960589738947494
CEC22_F5,NWOA-NM,145,25.96632879723453
CEC22_F5,NWOA-NM,146,26.020536820541615
CEC22_F5,NWOA-NM,147,25.990378825764868
CEC22_F5,NWOA-NM,148,26.157548781759623
CEC22_F5,NWOA-NM,149,26.209349440901786
CEC22_F5,NWOA-NM,150,26.43307791449837
CEC22_F5,NWOA-HC,0,363.9271368001831
CEC22_F5,NWOA-HC,1,308.31541252173076
CEC22_F5,NWOA-HC,2,273.59960320486533
CEC22_F5,NWOA-HC,3,224.9970846457736
CEC22_F5,NWOA-HC,4,187.43553618293308
CEC22_F5,NWOA-HC,5,168.02939017780378
CEC22_F5,NWOA-HC,6,152.3082533123269
CEC22_F5,NWOA-HC,7,130.96737490415765
CEC22_F5,NWOA-HC,8,121.95216130751362
CEC22_F5,NWOA-HC,9,105.42183166869388
CEC22_F5,NWOA-HC,10,100.16225997699038
CEC22_F5,NWOA-HC,11,91.1773202774144
CEC22_F5,NWOA-HC,12,89.6884296815408
CEC22_F5,NWOA-HC,13,88.42402099739232
CEC22_F5,NWOA-HC,14,87.82171918663066
CEC22_F5,NWOA-HC,15,87.73466962265597
CEC22_F5,NWOA-HC,16,83.21855621947304
CEC22_F5,NWOA-HC,17,81.91283805931879
CEC22_F5,NWOA-HC,18,80.98168518568158
CEC22_F5,NWOA-HC,19,74.75822078715503
CEC22_F5,NWOA-HC,20,74.33985363272221
CEC22_F5,NWOA-HC,21,72.94429337996898
CEC22_F5,NWOA-HC,22,71.72539996023241
CEC22_F5,NWOA-HC,23,70.41574044915983
CEC22_F5,NWOA-HC,24,70.45504846612786
CEC22_F5,NWOA-HC,25,70.3975365691028
