Function,Algorithm,Iteration,Diversity
CEC22_F1,NWOA-PS,89,21.5441700406709
CEC22_F1,NWOA-PS,90,21.12041696892399
CEC22_F1,NWOA-PS,91,20.98899976751656
CEC22_F1,NWOA-PS,92,20.792706383807932
CEC22_F1,NWOA-PS,93,20.81373469392851
CEC22_F1,NWOA-PS,94,20.523016172941634
CEC22_F1,NWOA-PS,95,20.29282747125108
CEC22_F1,NWOA-PS,96,20.18754574287732
CEC22_F1,NWOA-PS,97,20.105144398166708
CEC22_F1,NWOA-PS,98,20.007222880815036
CEC22_F1,NWOA-PS,99,19.782054647834194
CEC22_F1,NWOA-PS,100,19.8119868724372
CEC22_F1,NWOA-PS,101,19.27764016619412
CEC22_F1,NWOA-PS,102,19.23677150248232
CEC22_F1,NWOA-PS,103,19.232301543965832
CEC22_F1,NWOA-PS,104,19.043586538706716
CEC22_F1,NWOA-PS,105,18.881077574492636
CEC22_F1,NWOA-PS,106,18.862391367037233
CEC22_F1,NWOA-PS,107,18.876607431246388
CEC22_F1,NWOA-PS,108,18.794419915455713
CEC22_F1,NWOA-PS,109,18.736170125302863
CEC22_F1,NWOA-PS,110,18.635504380378467
CEC22_F1,NWOA-PS,111,18.50356123820877
CEC22_F1,NWOA-PS,112,18.32034913503654
CEC22_F1,NWOA-PS,113,18.13945166203596
CEC22_F1,NWOA-PS,114,18.06408932587592
CEC22_F1,NWOA-PS,115,17.867380847968487
CEC22_F1,NWOA-PS,116,17.89053085619274
CEC22_F1,NWOA-PS,117,17.826661663613347
CEC22_F1,NWOA-PS,118,17.817218563706067
CEC22_F1,NWOA-PS,119,17.78999227320141
CEC22_F1,NWOA-PS,120,17.735935188322948
CEC22_F1,NWOA-PS,121,17.713047100633798
CEC22_F1,NWOA-PS,122,17.733060699830705
CEC22_F1,NWOA-PS,123,17.70042231173211
CEC22_F1,NWOA-PS,124,17.661972048478372
CEC22_F1,NWOA-PS,125,17.64177706023395
CEC22_F1,NWOA-PS,126,17.593625761426367
CEC22_F1,NWOA-PS,127,17.57753443370165
CEC22_F1,NWOA-PS,128,17.530295401431882
CEC22_F1,NWOA-PS,129,17.511839790373337
CEC22_F1,NWOA-PS,130,17.516945516743302
CEC22_F1,NWOA-PS,131,17.517863582335114
CEC22_F1,NWOA-PS,132,17.499462429410094
CEC22_F1,NWOA-PS,133,17.49639726015671
CEC22_F1,NWOA-PS,134,17.500827492251148
CEC22_F1,NWOA-PS,135,17.500827492251148
CEC22_F1,NWOA-PS,136,17.486409523379443
CEC22_F1,NWOA-PS,137,17.423569852923897
CEC22_F1,NWOA-PS,138,17.373721147467126
CEC22_F1,NWOA-PS,139,17.353268218239513
CEC22_F1,NWOA-PS,140,17.333848409747826
CEC22_F1,NWOA-PS,141,17.36120184132527
CEC22_F1,NWOA-PS,142,17.372960068328307
CEC22_F1,NWOA-PS,143,17.36559650758077
CEC22_F1,NWOA-PS,144,17.36847375852068
CEC22_F1,NWOA-PS,145,17.227357435309266
CEC22_F1,NWOA-PS,146,17.11161630872196
CEC22_F1,NWOA-PS,147,17.05338748689114
CEC22_F1,NWOA-PS,148,17.07462550963259
CEC22_F1,NWOA-PS,149,17.025469924562195
CEC22_F1,NWOA-PS,150,16.98002989994478
CEC22_F1,NWOA-SA,0,254.99644592999158
CEC22_F1,NWOA-SA,1,229.7422629094662
CEC22_F1,NWOA-SA,2,204.0356362644329
CEC22_F1,NWOA-SA,3,180.32945083298299
CEC22_F1,NWOA-SA,4,151.41406336954475
CEC22_F1,NWOA-SA,5,135.89471161673129
CEC22_F1,NWOA-SA,6,122.60308685412251
CEC22_F1,NWOA-SA,7,114.7795245075973
CEC22_F1,NWOA-SA,8,100.4590397097983
CEC22_F1,NWOA-SA,9,93.97528902576276
CEC22_F1,NWOA-SA,10,89.77271136104866
CEC22_F1,NWOA-SA,11,83.18072381170992
CEC22_F1,NWOA-SA,12,77.47165092956291
CEC22_F1,NWOA-SA,13,74.74936472567643
CEC22_F1,NWOA-SA,14,72.33292906914986
CEC22_F1,NWOA-SA,15,73.00512444282461
CEC22_F1,NWOA-SA,16,64.89362330332727
CEC22_F1,NWOA-SA,17,63.49831128243259
CEC22_F1,NWOA-SA,18,61.677952820232505
CEC22_F1,NWOA-SA,19,58.931770404707095
CEC22_F1,NWOA-SA,20,57.14055082821379
CEC22_F1,NWOA-SA,21,55.717989299070425
CEC22_F1,NWOA-SA,22,54.42342706802617
CEC22_F1,NWOA-SA,23,53.253513828484394
CEC22_F1,NWOA-SA,24,51.269374273166264
CEC22_F1,NWOA-SA,25,49.91691343361327
CEC22_F1,NWOA-SA,26,47.53513127036497
CEC22_F1,NWOA-SA,27,46.11632491201853
CEC22_F1,NWOA-SA,28,45.37612117514986
CEC22_F1,NWOA-SA,29,44.60771037373671
CEC22_F1,NWOA-SA,30,43.82771963337425
CEC22_F1,NWOA-SA,31,42.73364399593197
CEC22_F1,NWOA-SA,32,41.304508030704206
CEC22_F1,NWOA-SA,33,39.644568893977436
CEC22_F1,NWOA-SA,34,39.73177404243329
CEC22_F1,NWOA-SA,35,38.85276048674865
CEC22_F1,NWOA-SA,36,38.06661369665807
CEC22_F1,NWOA-SA,37,37.02259053415504
CEC22_F1,NWOA-SA,38,36.60880566139126
CEC22_F1,NWOA-SA,39,36.15157677844233
CEC22_F1,NWOA-SA,40,35.39387361230735
CEC22_F1,NWOA-SA,41,35.41263845397408
CEC22_F1,NWOA-SA,42,34.69268050652666
CEC22_F1,NWOA-SA,43,33.01124550773656
CEC22_F1,NWOA-SA,44,31.990192755400813
CEC22_F1,NWOA-SA,45,30.837088203542123
CEC22_F1,NWOA-SA,46,30.402306253355466
CEC22_F1,NWOA-SA,47,29.070745764755912
CEC22_F1,NWOA-SA,48,28.955630793993812
CEC22_F1,NWOA-SA,49,28.913689103712663
CEC22_F1,NWOA-SA,50,28.19231524361741
CEC22_F1,NWOA-SA,51,28.012438971324066
CEC22_F1,NWOA-SA,52,27.805737358835586
CEC22_F1,NWOA-SA,53,28.09315641704207
CEC22_F1,NWOA-SA,54,27.66751088108191
CEC22_F1,NWOA-SA,55,27.620624910668347
CEC22_F1,NWOA-SA,56,26.820347935905453
CEC22_F1,NWOA-SA,57,26.549109063420577
CEC22_F1,NWOA-SA,58,26.211520547525804
CEC22_F1,NWOA-SA,59,25.963161637741205
CEC22_F1,NWOA-SA,60,25.576110257718483
CEC22_F1,NWOA-SA,61,25.4123056825372
CEC22_F1,NWOA-SA,62,25.099735563811794
CEC22_F1,NWOA-SA,63,24.913095207366858
CEC22_F1,NWOA-SA,64,24.43703528185236
CEC22_F1,NWOA-SA,65,24.130528752569425
CEC22_F1,NWOA-SA,66,23.907157914485328
CEC22_F1,NWOA-SA,67,23.275654187013885
CEC22_F1,NWOA-SA,68,22.589079883697117
CEC22_F1,NWOA-SA,69,22.13869982210401
CEC22_F1,NWOA-SA,70,21.592863164433783
CEC22_F1,NWOA-SA,71,21.197207223102257
CEC22_F1,NWOA-SA,72,20.869080176441294
CEC22_F1,NWOA-SA,73,20.453492834139784
CEC22_F1,NWOA-SA,74,20.321074387606544
CEC22_F1,NWOA-SA,75,20.391050405320286
CEC22_F1,NWOA-SA,76,20.085621370801462
CEC22_F1,NWOA-SA,77,19.800384049310328
CEC22_F1,NWOA-SA,78,19.61423674184822
CEC22_F1,NWOA-SA,79,19.52441436255004
CEC22_F1,NWOA-SA,80,19.411048012811996
CEC22_F1,NWOA-SA,81,19.318772683943802
CEC22_F1,NWOA-SA,82,19.18590247216552
CEC22_F1,NWOA-SA,83,19.128752853764645
CEC22_F1,NWOA-SA,84,18.91027146229559
CEC22_F1,NWOA-SA,85,18.8195838791988
CEC22_F1,NWOA-SA,86,18.640827811080516
CEC22_F1,NWOA-SA,87,18.54317923867689
CEC22_F1,NWOA-SA,88,18.548072885187683
CEC22_F1,NWOA-SA,89,17.93073219285002
CEC22_F1,NWOA-SA,90,17.70380017273715
CEC22_F1,NWOA-SA,91,17.667128056894356
CEC22_F1,NWOA-SA,92,17.477527483051034
CEC22_F1,NWOA-SA,93,17.4684090635446
CEC22_F1,NWOA-SA,94,17.32631964570441
CEC22_F1,NWOA-SA,95,17.11890658775799
CEC22_F1,NWOA-SA,96,17.035166430620382
CEC22_F1,NWOA-SA,97,16.961284177210977
CEC22_F1,NWOA-SA,98,16.827848342703774
CEC22_F1,NWOA-SA,99,16.571348029678553
CEC22_F1,NWOA-SA,100,16.50449371252551
CEC22_F1,NWOA-SA,101,16.37476745173154
CEC22_F1,NWOA-SA,102,16.280670288506
CEC22_F1,NWOA-SA,103,16.265490166812143
CEC22_F1,NWOA-SA,104,16.212462947606856
CEC22_F1,NWOA-SA,105,16.219791205059984
CEC22_F1,NWOA-SA,106,16.249670015336573
CEC22_F1,NWOA-SA,107,16.180290613766914
CEC22_F1,NWOA-SA,108,15.998035584364278
CEC22_F1,NWOA-SA,109,15.906022999438438
CEC22_F1,NWOA-SA,110,15.896644203223072
CEC22_F1,NWOA-SA,111,15.778065127350555
CEC22_F1,NWOA-SA,112,15.76705248767782
CEC22_F1,NWOA-SA,113,15.796677352849281
CEC22_F1,NWOA-SA,114,15.753203995881654
CEC22_F1,NWOA-SA,115,15.753203995881654
CEC22_F1,NWOA-SA,116,15.730087621131679
CEC22_F1,NWOA-SA,117,15.708927521390985
CEC22_F1,NWOA-SA,118,15.618625749576935
CEC22_F1,NWOA-SA,119,15.549109343010134
CEC22_F1,NWOA-SA,120,15.376624755981258
CEC22_F1,NWOA-SA,121,15.33066765701066
CEC22_F1,NWOA-SA,122,15.379663977383839
CEC22_F1,NWOA-SA,123,15.30430040109085
CEC22_F1,NWOA-SA,124,15.294497757244738
CEC22_F1,NWOA-SA,125,15.25083612728369
CEC22_F1,NWOA-SA,126,15.29509873694642
CEC22_F1,NWOA-SA,127,15.137064995861403
CEC22_F1,NWOA-SA,128,15.125175754236432
CEC22_F1,NWOA-SA,129,15.10548461752698
CEC22_F1,NWOA-SA,130,15.047457345607686
CEC22_F1,NWOA-SA,131,15.039145392686256
CEC22_F1,NWOA-SA,132,15.028355252485223
CEC22_F1,NWOA-SA,133,15.023580839963689
CEC22_F1,NWOA-SA,134,15.086986041303494
CEC22_F1,NWOA-SA,135,15.081707069316185
CEC22_F1,NWOA-SA,136,14.98537847111128
CEC22_F1,NWOA-SA,137,15.031010685377732
CEC22_F1,NWOA-SA,138,14.990074391239592
CEC22_F1,NWOA-SA,139,14.986293491049784
CEC22_F1,NWOA-SA,140,14.946459986830117
CEC22_F1,NWOA-SA,141,14.893708887785346
CEC22_F1,NWOA-SA,142,14.975597972375791
CEC22_F1,NWOA-SA,143,14.983032192241629
CEC22_F1,NWOA-SA,144,14.862996472828675
CEC22_F1,NWOA-SA,145,14.87873188260796
CEC22_F1,NWOA-SA,146,14.85132165333032
CEC22_F1,NWOA-SA,147,14.82965546177249
CEC22_F1,NWOA-SA,148,14.806036358455026
CEC22_F1,NWOA-SA,149,14.720909266277676
CEC22_F1,NWOA-SA,150,14.698207653351243
CEC22_F5,NWOA,0,254.99644592999158
CEC22_F5,NWOA,1,210.66736677887087
CEC22_F5,NWOA,2,166.11291399143158
CEC22_F5,NWOA,3,127.54685849290092
CEC22_F5,NWOA,4,97.09632816349253
CEC22_F5,NWOA,5,68.55969473532608
CEC22_F5,NWOA,6,54.01685865204151
CEC22_F5,NWOA,7,40.755777943686894
CEC22_F5,NWOA,8,28.247892355779715
CEC22_F5,NWOA,9,22.235920617265318
CEC22_F5,NWOA,10,17.262216730547244
CEC22_F5,NWOA,11,14.194212552337271
CEC22_F5,NWOA,12,11.86158719372391
CEC22_F5,NWOA,13,9.586338994555806
CEC22_F5,NWOA,14,7.584635457955335
CEC22_F5,NWOA,15,7.064615563353041
CEC22_F5,NWOA,16,6.078322971599744
CEC22_F5,NWOA,17,5.289974233331911
CEC22_F5,NWOA,18,4.70053244497497
CEC22_F5,NWOA,19,4.119579640977427
CEC22_F5,NWOA,20,3.5061914360610906
CEC22_F5,NWOA,21,2.8738963837405658
CEC22_F5,NWOA,22,2.0927743481544505
CEC22_F5,NWOA,23,1.7775972838832836
CEC22_F5,NWOA,24,1.192957649707821
CEC22_F5,NWOA,25,0.8910866751441319
CEC22_F5,NWOA,26,0.7608279538788735
CEC22_F5,NWOA,27,0.7037488316021585
CEC22_F5,NWOA,28,0.6424890213593166
CEC22_F5,NWOA,29,0.5134881848966545
CEC22_F5,NWOA,30,0.44102041695536903
CEC22_F5,NWOA,31,0.3322177440566323
CEC22_F5,NWOA,32,0.32002880495832386
CEC22_F5,NWOA,33,0.2573875177724697
CEC22_F5,NWOA,34,0.27011699814562434
CEC22_F5,NWOA,35,0.32107615669523054
CEC22_F5,NWOA,36,0.31783938334922623
CEC22_F5,NWOA,37,0.23188893281219056
CEC22_F5,NWOA,38,0.18757718406281854
CEC22_F5,NWOA,39,0.18127171574469164
CEC22_F5,NWOA,40,0.1447495140430391
CEC22_F5,NWOA,41,0.13739154896573916
CEC22_F5,NWOA,42,0.11940364161731876
CEC22_F5,NWOA,43,0.10032733210460658
CEC22_F5,NWOA,44,0.10893271072596149
CEC22_F5,NWOA,45,0.10241367426584436
CEC22_F5,NWOA,46,0.08085722819372676
CEC22_F5,NWOA,47,0.07202284157364734
CEC22_F5,NWOA,48,0.055549894248386925
CEC22_F5,NWOA,49,0.04364072842783723
CEC22_F5,NWOA,50,0.041054118582694074
CEC22_F5,NWOA,51,0.04515916864365772
CEC22_F5,NWOA,52,0.04163942080344067
CEC22_F5,NWOA,53,0.03806726512396209
CEC22_F5,NWOA,54,0.0314420444905649
CEC22_F5,NWOA,55,0.022182127269067015
CEC22_F5,NWOA,56,0.016375653503075592
CEC22_F5,NWOA,57,0.01561892406337288
CEC22_F5,NWOA,58,0.010439635742518268
CEC22_F5,NWOA,59,0.008932292115652937
CEC22_F5,NWOA,60,0.007667122009305009
CEC22_F5,NWOA,61,0.006422547311974195
CEC22_F5,NWOA,62,0.0052172253578380325
CEC22_F5,NWOA,63,0.004464908500275115
CEC22_F5,NWOA,64,0.0033564628528172645
CEC22_F5,NWOA,65,0.0030513313992975447
CEC22_F5,NWOA,66,0.001799848641429894
CEC22_F5,NWOA,67,0.0014340639460198403
CEC22_F5,NWOA,68,0.0010806037426699185
CEC22_F5,NWOA,69,0.0006290743438425613
CEC22_F5,NWOA,70,0.0004231818931872421
CEC22_F5,NWOA,71,0.00037047811076286973
CEC22_F5,NWOA,72,0.00025999476521156235
CEC22_F5,NWOA,73,0.00018605537545976158
CEC22_F5,NWOA,74,0.00015045090003498399
CEC22_F5,NWOA,75,0.00010002824854196499
CEC22_F5,NWOA,76,6.90201348495977e-05
CEC22_F5,NWOA,77,4.676939303501974e-05
CEC22_F5,NWOA,78,3.999531082315545e-05
CEC22_F5,NWOA,79,2.524228637726596e-05
CEC22_F5,NWOA,80,1.9231041981681707e-05
CEC22_F5,NWOA,81,1.2815356755990418e-05
CEC22_F5,NWOA,82,8.761241547243622e-06
CEC22_F5,NWOA,83,6.835048890477232e-06
CEC22_F5,NWOA,84,5.580077479518636e-06
CEC22_F5,NWOA,85,4.153158899648615e-06
CEC22_F5,NWOA,86,3.185214092883185e-06
CEC22_F5,NWOA,87,1.6290002967151872e-06
CEC22_F5,NWOA,88,1.4147348535729838e-06
CEC22_F5,NWOA,89,1.1502416567236445e-06
CEC22_F5,NWOA,90,9.273023791519911e-07
CEC22_F5,NWOA,91,6.524663881563665e-07
CEC22_F5,NWOA,92,6.205725178325023e-07
CEC22_F5,NWOA,93,3.6614175819840894e-07
CEC22_F5,NWOA,94,2.986131933086052e-07
CEC22_F5,NWOA,95,2.467283534214929e-07
CEC22_F5,NWOA,96,1.3676003225662224e-07
CEC22_F5,NWOA,97,1.3198435990851905e-07
CEC22_F5,NWOA,98,9.991980346513635e-08
CEC22_F5,NWOA,99,6.429941311884595e-08
CEC22_F5,NWOA,100,5.924150204968369e-08
CEC22_F5,NWOA,101,4.950746235972209e-08
CEC22_F5,NWOA,102,4.662794905638267e-08
CEC22_F5,NWOA,103,4.068969564229473e-08
CEC22_F5,NWOA,104,3.9187920108588725e-08
CEC22_F5,NWOA,105,2.964698797797074e-08
CEC22_F5,NWOA,106,2.6053516895548792e-08
CEC22_F5,NWOA,107,1.8763010592457358e-08
CEC22_F5,NWOA,108,1.7195656677871815e-08
CEC22_F5,NWOA,109,1.6969635847687007e-08
CEC22_F5,NWOA,110,1.45431338940188e-08
CEC22_F5,NWOA,111,1.3531350598420283e-08
CEC22_F5,NWOA,112,1.275628400487911e-08
CEC22_F5,NWOA,113,1.2032639031636906e-08
CEC22_F5,NWOA,114,9.906804792470805e-09
CEC22_F5,NWOA,115,9.760664520486902e-09
CEC22_F5,NWOA,116,9.390338089038989e-09
CEC22_F5,NWOA,117,9.229330812658451e-09
CEC22_F5,NWOA,118,9.189411845668624e-09
CEC22_F5,NWOA,119,8.985136660286464e-09
CEC22_F5,NWOA,120,8.387932387873746e-09
CEC22_F5,NWOA,121,7.916431895767502e-09
CEC22_F5,NWOA,122,7.857041807701259e-09
CEC22_F5,NWOA,123,7.807144523842928e-09
CEC22_F5,NWOA,124,7.786907683851493e-09
CEC22_F5,NWOA,125,7.504204540596588e-09
CEC22_F5,NWOA,126,7.280534420994915e-09
CEC22_F5,NWOA,127,7.2647034772574034e-09
CEC22_F5,NWOA,128,7.1188397612443385e-09
CEC22_F5,NWOA,129,7.024291827512063e-09
CEC22_F5,NWOA,130,7.010040210927023e-09
CEC22_F5,NWOA,131,6.944511751481425e-09
CEC22_F5,NWOA,132,6.893449588706118e-09
CEC22_F5,NWOA,133,6.886354657292706e-09
CEC22_F5,NWOA,134,6.886354657292706e-09
CEC22_F5,NWOA,135,6.867082721738748e-09
CEC22_F5,NWOA,136,6.84089329653989e-09
CEC22_F5,NWOA,137,6.8337442665203045e-09
CEC22_F5,NWOA,138,6.8337442665203045e-09
CEC22_F5,NWOA,139,6.823050489837395e-09
CEC22_F5,NWOA,140,6.81820186172715e-09
CEC22_F5,NWOA,141,6.817918170889569e-09
CEC22_F5,NWOA,142,6.815399746663788e-09
CEC22_F5,NWOA,143,6.815399746663788e-09
CEC22_F5,NWOA,144,6.809747723686902e-09
CEC22_F5,NWOA,145,6.809747723686902e-09
CEC22_F5,NWOA,146,6.806698291990889e-09
CEC22_F5,NWOA,147,6.8035950522011425e-09
CEC22_F5,NWOA,148,6.8035950522011425e-09
CEC22_F5,NWOA,149,6.8035950522011425e-09
CEC22_F5,NWOA,150,6.8035950522011425e-09
CEC22_F5,NWOA-NM,0,254.99644592999158
CEC22_F5,NWOA-NM,1,203.6440248969257
CEC22_F5,NWOA-NM,2,168.51942578057267
CEC22_F5,NWOA-NM,3,143.18138721853086
CEC22_F5,NWOA-NM,4,118.19565517933492
CEC22_F5,NWOA-NM,5,101.00407435350999
CEC22_F5,NWOA-NM,6,91.44158578600684
CEC22_F5,NWOA-NM,7,79.97649555263781
CEC22_F5,NWOA-NM,8,63.733127699493785
CEC22_F5,NWOA-NM,9,59.593040932295445
CEC22_F5,NWOA-NM,10,56.28325172793179
CEC22_F5,NWOA-NM,11,48.89771939326638
CEC22_F5,NWOA-NM,12,47.53673241460512
CEC22_F5,NWOA-NM,13,46.137966421777875
CEC22_F5,NWOA-NM,14,44.70922648691175
CEC22_F5,NWOA-NM,15,42.27864431837919
CEC22_F5,NWOA-NM,16,40.69491237776026
CEC22_F5,NWOA-NM,17,40.081270317369764
CEC22_F5,NWOA-NM,18,39.09640691486281
CEC22_F5,NWOA-NM,19,38.763895716170495
CEC22_F5,NWOA-NM,20,39.292988342158225
CEC22_F5,NWOA-NM,21,36.17816245378689
CEC22_F5,NWOA-NM,22,35.17163116748616
CEC22_F5,NWOA-NM,23,34.818737006362156
CEC22_F5,NWOA-NM,24,33.33714336216154
CEC22_F5,NWOA-NM,25,33.657274532561
CEC22_F5,NWOA-NM,26,33.480711928947954
CEC22_F5,NWOA-NM,27,33.32248528778644
CEC22_F5,NWOA-NM,28,33.782568958355
CEC22_F5,NWOA-NM,29,33.87287483981438
CEC22_F5,NWOA-NM,30,34.24460267479501
CEC22_F5,NWOA-NM,31,33.58691600493064
CEC22_F5,NWOA-NM,32,33.281455167113876
CEC22_F5,NWOA-NM,33,32.72293800075103
CEC22_F5,NWOA-NM,34,32.39098466420671
CEC22_F5,NWOA-NM,35,32.26881976096013
CEC22_F5,NWOA-NM,36,32.454854651408546
CEC22_F5,NWOA-NM,37,32.21652897935316
CEC22_F5,NWOA-NM,38,31.753015893719624
CEC22_F5,NWOA-NM,39,31.41383436538963
CEC22_F5,NWOA-NM,40,31.15302912226944
CEC22_F5,NWOA-NM,41,30.21212122208313
CEC22_F5,NWOA-NM,42,29.595521823954915
CEC22_F5,NWOA-NM,43,30.302192763029694
CEC22_F5,NWOA-NM,44,30.952581239776908
CEC22_F5,NWOA-NM,45,30.75514887154816
CEC22_F5,NWOA-NM,46,30.52867439508133
CEC22_F5,NWOA-NM,47,30.333467886615107
CEC22_F5,NWOA-NM,48,30.37919124653688
CEC22_F5,NWOA-NM,49,30.639608779461298
CEC22_F5,NWOA-NM,50,30.347691278399974
CEC22_F5,NWOA-NM,51,29.63809741861388
CEC22_F5,NWOA-NM,52,29.081091651081124
CEC22_F5,NWOA-NM,53,29.09148556683407
CEC22_F5,NWOA-NM,54,29.04489387612578
CEC22_F5,NWOA-NM,55,28.84068844072642
CEC22_F5,NWOA-NM,56,28.738676062252846
CEC22_F5,NWOA-NM,57,28.70576912852838
CEC22_F5,NWOA-NM,58,28.764083000643684
CEC22_F5,NWOA-NM,59,27.86098303792581
CEC22_F5,NWOA-NM,60,27.404969775153802
CEC22_F5,NWOA-NM,61,27.21037657665618
CEC22_F5,NWOA-NM,62,26.75789836967855
CEC22_F5,NWOA-NM,63,26.220057867987368
CEC22_F5,NWOA-NM,64,25.932959664385134
CEC22_F5,NWOA-NM,65,25.69693746143013
CEC22_F5,NWOA-NM,66,25.483727534903036
CEC22_F5,NWOA-NM,67,25.281203785334
CEC22_F5,NWOA-NM,68,25.265624756120978
CEC22_F5,NWOA-NM,69,25.23505051578271
CEC22_F5,NWOA-NM,70,25.324972191864333
CEC22_F5,NWOA-NM,71,25.341416244926013
CEC22_F5,NWOA-NM,72,25.581449640175332
CEC22_F5,NWOA-NM,73,25.487628672708112
CEC22_F5,NWOA-NM,74,25.2885329961944
CEC22_F5,NWOA-NM,75,24.947890296395258
CEC22_F5,NWOA-NM,76,24.771735771794667
CEC22_F5,NWOA-NM,77,24.691311372919262
CEC22_F5,NWOA-NM,78,24.63259182979356
CEC22_F5,NWOA-NM,79,24.308333391191557
CEC22_F5,NWOA-NM,80,24.344081312621437
CEC22_F5,NWOA-NM,81,24.17787544956373
CEC22_F5,NWOA-NM,82,24.023891946704413
CEC22_F5,NWOA-NM,83,24.023761236804653
CEC22_F5,NWOA-NM,84,23.940383105182455
CEC22_F5,NWOA-NM,85,23.96152144045661
CEC22_F5,NWOA-NM,86,23.853066936059058
CEC22_F5,NWOA-NM,87,23.820896294943797
CEC22_F5,NWOA-NM,88,23.626215907003676
CEC22_F5,NWOA-NM,89,23.501054062016433
CEC22_F5,NWOA-NM,90,23.518362476213333
CEC22_F5,NWOA-NM,91,23.385146171891403
CEC22_F5,NWOA-NM,92,23.265330473372547
CEC22_F5,NWOA-NM,93,23.267466801174038
CEC22_F5,NWOA-NM,94,23.31858854977571
CEC22_F5,NWOA-NM,95,23.240838439428735
CEC22_F5,NWOA-NM,96,23.46864638680782
CEC22_F5,NWOA-NM,97,23.504411163134886
CEC22_F5,NWOA-NM,98,23.34269174607847
CEC22_F5,NWOA-NM,99,23.353355741352228
CEC22_F5,NWOA-NM,100,23.312872207637547
CEC22_F5,NWOA-NM,101,23.21458110516074
CEC22_F5,NWOA-NM,102,23.155177232366988
CEC22_F5,NWOA-NM,103,23.440429065154255
CEC22_F5,NWOA-NM,104,23.509967950597506
CEC22_F5,NWOA-NM,105,23.491330853142678
CEC22_F5,NWOA-NM,106,23.448260270571
CEC22_F5,NWOA-NM,107,23.334242108982686
CEC22_F5,NWOA-NM,108,23.296323300009373
CEC22_F5,NWOA-NM,109,23.303114745116677
CEC22_F5,NWOA-NM,110,23.25745160652484
CEC22_F5,NWOA-NM,111,23.249703009347606
CEC22_F5,NWOA-NM,112,23.164513041247734
CEC22_F5,NWOA-NM,113,23.108159468254556
CEC22_F5,NWOA-NM,114,23.327880351860934
CEC22_F5,NWOA-NM,115,23.1761300022618
CEC22_F5,NWOA-NM,116,23.14231549345706
CEC22_F5,NWOA-NM,117,23.12320202887289
CEC22_F5,NWOA-NM,118,23.06668613084633
CEC22_F5,NWOA-NM,119,22.98515900172845
CEC22_F5,NWOA-NM,120,22.98033350665866
CEC22_F5,NWOA-NM,121,22.946226523967063
CEC22_F5,NWOA-NM,122,22.913889056763985
CEC22_F5,NWOA-NM,123,23.0176368811593
CEC22_F5,NWOA-NM,124,22.836509670522666
CEC22_F5,NWOA-NM,125,22.79153822964553
CEC22_F5,NWOA-NM,126,22.795717378127264
CEC22_F5,NWOA-NM,127,22.780173279502783
CEC22_F5,NWOA-NM,128,22.78696729073214
CEC22_F5,NWOA-NM,129,22.82438628421945
CEC22_F5,NWOA-NM,130,22.761337957537293
CEC22_F5,NWOA-NM,131,22.937156165597152
CEC22_F5,NWOA-NM,132,22.916511217630358
CEC22_F5,NWOA-NM,133,22.815434111387574
CEC22_F5,NWOA-NM,134,22.71921310179743
CEC22_F5,NWOA-NM,135,22.705501868066175
CEC22_F5,NWOA-NM,136,22.712059656180333
CEC22_F5,NWOA-NM,137,22.619116867231014
CEC22_F5,NWOA-NM,138,22.60917916839399
CEC22_F5,NWOA-NM,139,22.63828927081817
CEC22_F5,NWOA-NM,140,22.604786006868633
CEC22_F5,NWOA-NM,141,22.60466317919433
CEC22_F5,NWOA-NM,142,22.57393441870271
CEC22_F5,NWOA-NM,143,22.534600720076803
CEC22_F5,NWOA-NM,144,22.513558096439176
CEC22_F5,NWOA-NM,145,22.398759515396257
CEC22_F5,NWOA-NM,146,22.365593545325815
CEC22_F5,NWOA-NM,147,22.365593545325815
CEC22_F5,NWOA-NM,148,22.307991296350696
CEC22_F5,NWOA-NM,149,22.28702201834646
CEC22_F5,NWOA-NM,150,22.228696208262182
CEC22_F5,NWOA-HC,0,254.99644592999158
CEC22_F5,NWOA-HC,1,203.6440248969257
CEC22_F5,NWOA-HC,2,168.51942578057267
CEC22_F5,NWOA-HC,3,143.18138721853086
CEC22_F5,NWOA-HC,4,118.19565517933492
CEC22_F5,NWOA-HC,5,101.00407435350999
CEC22_F5,NWOA-HC,6,91.44158578600684
CEC22_F5,NWOA-HC,7,79.97649555263781
CEC22_F5,NWOA-HC,8,63.733127699493785
CEC22_F5,NWOA-HC,9,59.593040932295445
CEC22_F5,NWOA-HC,10,56.76915324855796
CEC22_F5,NWOA-HC,11,51.8547273424521
CEC22_F5,NWOA-HC,12,51.34914512017072
CEC22_F5,NWOA-HC,13,48.85815201144096
CEC22_F5,NWOA-HC,14,48.6928568585293
CEC22_F5,NWOA-HC,15,47.29312906240661
CEC22_F5,NWOA-HC,16,47.02395957854848
CEC22_F5,NWOA-HC,17,47.39182525335083
CEC22_F5,NWOA-HC,18,47.81577053458543
CEC22_F5,NWOA-HC,19,46.13084340783757
CEC22_F5,NWOA-HC,20,46.1801176563741
CEC22_F5,NWOA-HC,21,42.70800699871934
CEC22_F5,NWOA-HC,22,42.29074236259798
CEC22_F5,NWOA-HC,23,41.03463165257105
CEC22_F5,NWOA-HC,24,40.1586354778823
CEC22_F5,NWOA-HC,25,39.870168423725566
CEC22_F5,NWOA-HC,26,38.732559939729484
CEC22_F5,NWOA-HC,27,38.53549524634207
